n_txns,n_deposit,n_borrow,n_repay,n_redeem,n_liquidation,total_deposit_amount,total_borrow_amount,total_repay_amount,avg_txn_amount,active_days,asset_diversity,borrow_to_repay_ratio,rule_score
1,1,0,0,0,0,0.006747090179096254,0.0,0.0,0.006747090179096254,1,1,0.0,562.37
1,1,0,0,0,0,1.054653e-12,0.0,0.0,1.054653e-12,1,1,0.0,562.36
1,1,0,0,0,0,7.8965e-14,0.0,0.0,7.8965e-14,1,1,0.0,562.36
1,1,0,0,0,0,0.0001,0.0,0.0,0.0001,1,1,0.0,562.36
1,1,0,0,0,0,4.9231e-14,0.0,0.0,4.9231e-14,1,1,0.0,562.36
1,1,0,0,0,0,1.12,0.0,0.0,1.12,1,1,0.0,563.31
346,190,48,38,69,1,60344.24227721609,0.04070011335799638,0.040700247438338805,175.32110292210783,70,9,0.9999787249147226,699.39
2,1,1,0,0,0,0.001,0.0002,0.0,0.0006000000000000001,2,1,0.0,563.15
9,5,2,1,1,0,996.7943924040255,682.0,532.15,304.78826582266953,6,2,0.7802785912312631,622.42
10,4,2,2,2,0,2.3e-09,1.8e-09,1.800107742e-09,8.200187741999999e-10,2,1,0.0017968733699341188,565.49
6,2,1,2,1,0,445.0808608237682,1.0706007e-10,1.0707672e-10,74.18014347068123,2,2,0.00010706525758602826,573.0
1,1,0,0,0,0,0.1086,0.0,0.0,0.1086,1,1,0.0,562.49
1,1,0,0,0,0,0.07747213540979546,0.0,0.0,0.07747213540979546,1,1,0.0,562.46
9,5,4,0,0,0,2662.5137791678726,4000.000000005,0.0,740.2793087969859,3,4,0.0,573.82
1,1,0,0,0,0,1.011332e-12,0.0,0.0,1.011332e-12,1,1,0.0,562.36
2,1,0,0,1,0,1.15e-09,0.0,0.0,1.1500000129999998e-09,1,1,0.0,562.36
25,11,5,3,6,0,23496.000000072283,18500.0000000566,18513.774487212522,3360.74781280088,5,3,1.0007445668191965,637.19
499,147,187,99,66,0,11286.364995780708,95027.90317101292,13797.014546604152,259.4630975348301,82,7,0.14518908747917708,757.2
4,2,2,0,0,0,326.62505699625353,5.74543676955e-07,0.0,81.6562643926993,2,2,0.0,570.41
1,1,0,0,0,0,1.095063e-12,0.0,0.0,1.095063e-12,1,1,0.0,562.36
1,1,0,0,0,0,54.46959402228849,0.0,0.0,54.46959402228849,1,1,0.0,567.4
2,2,0,0,0,0,0.010000000001104084,0.0,0.0,0.005000000000552042,2,2,0.0,563.16
1,1,0,0,0,0,1.6,0.0,0.0,1.6,1,1,0.0,563.56
5,2,2,1,0,0,2000.0,600.0000000007,7e-10,520.00000000028,1,2,1.1666666647208612e-12,572.99
1,1,0,0,0,0,2.0,0.0,0.0,2.0,1,1,0.0,563.74
4,1,1,1,1,0,12457.0,0.78,0.78,6228.889999999999,1,2,0.9999987179503615,631.04
281,98,62,59,62,0,634.4303259104283,588.8040300348717,402.13195632367103,7.847861232526286,44,7,0.6829640001222324,710.84
35,11,6,6,12,0,600.0040000035597,1.8911489249999997e-09,1.891193604e-09,19.754384194594987,4,5,0.0018876238262302205,579.48
86,27,17,17,25,0,78375.37825322183,45540.000000127504,45597.614971186675,2882.804468418486,8,6,1.001265150857658,656.46
27,9,7,5,6,0,1502.2505429465018,6.845000000000001e-09,4.847564591e-09,61.120390479943524,12,5,0.004814608595166088,586.03
1,1,0,0,0,0,350.0,0.0,0.0,350.0,1,1,0.0,569.71
1,1,0,0,0,0,0.1,0.0,0.0,0.1,1,1,0.0,562.48
3,1,1,1,0,0,1.0,0.1,0.1,0.4000000000000001,1,2,0.9999900000999989,620.08
1,1,0,0,0,0,0.0995,0.0,0.0,0.0995,1,1,0.0,562.48
1,1,0,0,0,0,1.25302e-12,0.0,0.0,1.25302e-12,1,1,0.0,562.36
51,21,15,8,7,0,4263.450091693443,3101.0877664572176,0.03305234745926084,144.40359033363129,7,5,1.0658307644856694e-05,586.33
118,39,27,20,32,0,77037.81061602764,88149.00000023184,67519.55647565183,2607.8688324948303,25,7,0.7659707594494354,662.98
45,45,0,0,0,0,0.5224565548765718,0.0,0.0,0.01161014566392382,38,1,0.0,591.84
2,2,0,0,0,0,2.010577e-12,0.0,0.0,1.0052885e-12,2,1,0.0,563.15
4,3,1,0,0,0,998.7531623814812,326.25130010143863,0.0,331.25111562072993,2,2,0.0,571.81
15,6,3,2,4,0,255.60721581303667,2.63927684e-10,2.6459949e-10,17.120098477595846,6,4,0.00026452967329597773,575.45
1,1,0,0,0,0,1.0583662e-11,0.0,0.0,1.0583662e-11,1,1,0.0,562.36
9,4,2,1,2,0,8.54,5.5,5.520372901942479,3.1235546152275893,3,2,1.0037039814979085,623.76
2,1,1,0,0,0,2.11904631e-10,1.06904631e-10,0.0,1.59404631e-10,1,1,0.0,562.36
147,55,31,17,44,0,39663.54498918173,91550.00000006301,61090.41837460724,1499.0546182292087,34,8,0.6672902061594528,661.27
21,8,5,3,5,0,1429.294350270507,810.4350438056343,810.0,209.51092352745903,9,4,0.9994631959607094,636.76
2,2,0,0,0,0,10.061072555664161,0.0,0.0,5.030536277832081,2,2,0.0,566.16
2,2,0,0,0,0,1.4333e-14,0.0,0.0,7.1665e-15,1,1,0.0,562.36
16,8,5,1,2,0,622.4232533390193,235.1,0.10001707140290572,53.6282370120519,3,2,0.00042542352606330156,573.13
763,511,107,83,62,0,3242515.5810506376,2005944.8709570796,3.8139193978999994e-07,6991.814190103383,112,7,1.9013081830501127e-13,759.27
40,7,12,20,1,0,501.03992426157726,5.466588887000001e-09,2.710524798e-09,12.53349810674386,24,4,0.002695788033096567,610.36
1,1,0,0,0,0,9.893e-15,0.0,0.0,9.893e-15,1,1,0.0,562.36
2,2,0,0,0,0,1.103022e-12,0.0,0.0,5.51511e-13,2,1,0.0,563.15
19,11,7,1,0,0,1.9754206436e-08,1.9387698406000002e-08,3.387698406e-09,2.2384001709473685e-09,8,1,0.0033232678904182274,569.21
1,1,0,0,0,0,2790.0,0.0,0.0,2790.0,1,1,0.0,572.31
16,15,0,0,1,0,23.50000000002805,0.0,0.0,1.4687500000035065,15,3,0.0,577.33
40,17,3,6,14,0,159.60000000298749,1.5e-09,1.502934047e-09,4.9900000606561985,17,5,0.0015006830224663006,587.97
820,179,200,207,234,0,24293.74563955545,151789.09617435452,151857.44935169214,441.8062175959451,61,8,1.0004503167754464,905.34
6,6,0,0,0,0,2.819788e-12,0.0,0.0,4.699646666666667e-13,3,1,0.0,563.93
12,4,1,2,5,0,105.29500000027315,0.01,0.010000000003433474,17.551359166712473,3,4,0.9999000103423132,627.72
2,1,1,0,0,0,6600.0,2442.0009401848,0.0,4521.0004700924,2,1,0.0,574.17
1,1,0,0,0,0,2.0,0.0,0.0,2.0,1,1,0.0,563.74
14,7,6,1,0,0,25861.3,25653.0385868362,7.5e-09,3679.595613345979,4,4,2.923630264820264e-13,578.55
298,141,58,66,33,0,225762.0677203139,2.53609909428e-07,2.53676621613e-07,757.6240685793488,63,6,0.20235690521044794,713.72
2,2,0,0,0,0,3.759502e-12,0.0,0.0,1.879751e-12,2,1,0.0,563.15
33,16,9,3,5,0,1160.31443215027,0.3594170471957765,0.31599569600197164,35.191085561951816,9,4,0.8791870593794849,631.51
1,1,0,0,0,0,1.0,0.0,0.0,1.0,1,1,0.0,563.23
47,11,7,21,8,0,103.00000001222547,2500.5000000129794,0.2777036635869595,55.39952561065939,22,5,0.0001110592535390757,607.72
77,36,20,13,8,0,2325.203201918893,1811.0228933185606,2.683805534e-09,53.71722201612929,10,4,1.4819279990437911e-12,593.42
63,30,16,10,7,0,4050.762075355679,3077.1179091360154,2113.5573223972656,163.42461966905506,24,7,0.6868626370914209,643.83
3,0,0,0,3,0,0.0,0.0,0.0,33.34587927293729,2,3,0.0,563.15
2,2,0,0,0,0,0.007717793076163097,0.0,0.0,0.0038588965380815486,2,1,0.0,563.16
1,1,0,0,0,0,1.108866e-12,0.0,0.0,1.108866e-12,1,1,0.0,562.36
1,1,0,0,0,0,1.097475e-12,0.0,0.0,1.097475e-12,1,1,0.0,562.36
1,1,0,0,0,0,0.006282648551649952,0.0,0.0,0.006282648551649952,1,1,0.0,562.37
2,1,1,0,0,0,0.1,0.02,0.0,0.060000000000000005,1,1,0.0,562.48
9,6,0,0,3,0,152.90440293956576,0.0,0.0,21.876058814775764,6,4,0.0,572.59
4,1,1,1,1,0,5400.0,700.0,700.0,3050.0,1,2,0.9999999985714286,629.99
13,1,1,1,10,0,0.4253416716256276,2e-10,2.00037474e-10,97.2156944451716,3,4,0.00019999747450509897,565.49
1,0,0,0,1,0,0.0,0.0,0.0,4.050911874e-09,1,1,0.0,562.36
1,1,0,0,0,0,0.00021661384803203,0.0,0.0,0.00021661384803203,1,1,0.0,562.36
1,1,0,0,0,0,0.003983611609319756,0.0,0.0,0.003983611609319756,1,1,0.0,562.37
1,1,0,0,0,0,9.843e-15,0.0,0.0,9.843e-15,1,1,0.0,562.36
2,1,0,0,1,0,4000.0,0.0,0.0,4000.0002866332165,1,1,0.0,572.76
1,1,0,0,0,0,1.12,0.0,0.0,1.12,1,1,0.0,563.31
16,1,1,3,11,0,104.5,1.02355373459e-07,1.02370061283e-07,13.062910877945187,9,4,0.09286484535543243,584.9
1,1,0,0,0,0,1.106967e-12,0.0,0.0,1.106967e-12,1,1,0.0,562.36
3,3,0,0,0,0,1.7748679316480556,0.0,0.0,0.5916226438826852,2,2,0.0,564.43
2,2,0,0,0,0,2.2e-12,0.0,0.0,1.1e-12,2,1,0.0,563.15
13,5,4,2,1,1,433.8024990545503,3.93214678e-10,1.9716575199999998e-10,33.3694230042533,5,4,0.00019708825400566356,547.03
66,20,15,13,18,0,3720.5426196237195,2450.0000000065734,2450.3141018106853,196.45397791283233,13,5,1.000128204409789,652.11
1,1,0,0,0,0,4.415e-15,0.0,0.0,4.415e-15,1,1,0.0,562.36
1,1,0,0,0,0,2.0,0.0,0.0,2.0,1,1,0.0,563.74
12,4,2,2,4,0,54.887079685370814,43.3,43.47587007384711,16.3926364358444,4,2,1.0040616413345376,627.87
2,1,1,0,0,0,0.5,0.250000001490407,0.0,0.3750000007452035,1,1,0.0,562.87
61,26,13,15,7,0,3104.53082513801,1.0547241333e-08,8.188166280999999e-09,50.89747631856742,25,8,0.008102705094913815,608.37
33,9,11,7,6,0,139.02581215455936,96.47895869639311,42.87170569996705,9.799287168209986,5,3,0.4443632667151346,608.96
4,2,0,0,2,0,0.002045587884884254,0.0,0.0,0.0010227939451493522,2,2,0.0,563.15
2,1,1,0,0,0,0.001,5.5000000033773e-05,0.0,0.0005275000000168865,1,1,0.0,562.36
1,1,0,0,0,0,0.003621041932210407,0.0,0.0,0.003621041932210407,1,1,0.0,562.37
4,2,1,0,1,0,1.003896362e-09,4.0038971e-10,0.0,4.769309617499999e-10,2,2,0.0,563.15
2,1,1,0,0,0,5.015,1.015,0.0,3.0149999999999997,1,2,0.0,564.61
175,82,37,20,36,0,32872.91165265337,16681.493992508436,7508.62892586472,388.72513603905315,44,8,0.45011729337832,660.93
4,1,1,1,1,0,2.54,2.609283355e-09,2.61040759e-09,1.2703188875160474,3,2,0.0026036140232662468,566.82
14,8,4,1,1,0,209.28880152094212,2.04260052e-10,3.9232251e-11,14.949200108662216,2,5,3.9224239054890984e-05,570.95
1,1,0,0,0,0,4.854172559482e-06,0.0,0.0,4.854172559482e-06,1,1,0.0,562.36
3,2,1,0,0,0,0.276,1e-13,0.0,0.09200000000003333,1,3,0.0,562.67
56,31,14,4,5,2,19858.95231298344,1.5113618512e-08,6.568920758999999e-09,354.8048254964602,30,8,0.00647111873903241,545.78
3,1,1,1,0,0,45.0,4.126186e-12,4.126186e-12,15.000000000002752,2,2,4.126168974659344e-06,569.05
2,1,0,0,1,0,0.699999999999,0.0,0.0,0.3499999999998952,2,2,0.0,563.81
4,1,1,2,0,0,0.569612457476683,2.17969e-13,2.17992e-13,0.14240311436927974,2,2,2.1799195248451213e-07,565.91
9,3,2,2,2,0,9.99826084405125,2.005,0.001784532567506745,1.3340050418476397,1,3,0.0008900407368907772,567.64
1,1,0,0,0,0,0.1091,0.0,0.0,0.1091,1,1,0.0,562.49
25,0,0,0,25,0,0.0,0.0,0.0,695.8752704113557,16,3,0.0,574.1
68,16,14,19,19,0,5913.3090822812455,1302.2930395208218,1307.3960766724394,125.59376376269745,20,7,1.0039185006698468,664.92
2,2,0,0,0,0,0.009827923874498377,0.0,0.0,0.0049139619372491885,2,2,0.0,563.16
2,2,0,0,0,0,0.007209397172136929,0.0,0.0,0.0036046985860684645,2,1,0.0,563.15
45,22,12,5,6,0,1660.1705449000578,1330.00000000012,770.2381928053278,97.56884206705894,9,6,0.5791264603203998,620.16
4,1,1,1,1,0,5900.0,7e-10,7e-10,2950.00000000035,1,2,0.0006995103427600679,574.4
15,0,3,6,6,0,0.0,4503.061479658662,9006.293370634967,1414.8870487269692,1,6,2.0000378429915675,657.32
2,1,1,0,0,0,95.0,1e-11,0.0,47.500000000005,2,2,0.0,568.87
1,1,0,0,0,0,0.1,0.0,0.0,0.1,1,1,0.0,562.48
1,1,0,0,0,0,0.005918739908327777,0.0,0.0,0.005918739908327777,1,1,0.0,562.37
1,1,0,0,0,0,0.0908,0.0,0.0,0.0908,1,1,0.0,562.47
1,1,0,0,0,0,1.173257e-12,0.0,0.0,1.173257e-12,1,1,0.0,562.36
3,0,0,0,3,0,0.0,0.0,0.0,1.5431668e-11,2,2,0.0,563.15
345,196,36,37,76,0,139773.7814101869,2437464.000004111,2443082.4660612084,18713.92439528366,89,7,1.00230504575907,742.6
6,4,2,0,0,0,477.2366992666648,7e-10,0.0,79.53944987789413,4,3,0.0,572.45
8,4,2,2,0,0,3743.0,1.175394729e-09,1.176204032e-09,467.87500000029394,3,2,0.0011748231510607362,576.54
2,2,0,0,0,0,4.074242e-12,0.0,0.0,2.037121e-12,2,1,0.0,563.15
14,4,2,3,5,0,6507.600588197092,11400.0,11404.377214722204,2558.7624514715367,4,2,1.000383966115949,634.78
28,14,10,2,2,0,2061.6503179475394,1010.6542586420293,1.75397616e-10,109.72516344964073,6,3,1.7354858432212546e-13,578.04
165,59,36,29,41,0,33015.817412808814,3200.000000040266,3100.4241431991986,356.4665963093675,30,7,0.9688825444347822,684.48
19,5,9,5,0,0,944.7357645608358,2.9565e-08,1.6047633432000003e-08,49.722934979286755,6,5,0.015586809411741856,581.61
74,16,16,19,23,0,26075.887828149305,9524.031492678241,9526.309062543103,1393.8510171864114,13,5,1.0002391391572334,661.15
1,1,0,0,0,0,0.1,0.0,0.0,0.1,1,1,0.0,562.48
3,2,0,0,1,0,7.025386175945814,0.0,0.0,2.350257450666024,2,2,0.0,565.76
1,1,0,0,0,0,1.108324e-12,0.0,0.0,1.108324e-12,1,1,0.0,562.36
329,127,78,87,37,0,19299.915950953644,877.2302134173171,877.4238535974123,70.43814390155349,47,7,1.0002207392961535,762.15
5,3,2,0,0,0,7.0,2.9899999004452993,0.0,1.99799998008906,1,1,0.0,564.97
1,1,0,0,0,0,1.107757e-12,0.0,0.0,1.107757e-12,1,1,0.0,562.36
1,1,0,0,0,0,9.99694e-13,0.0,0.0,9.99694e-13,1,1,0.0,562.36
19,5,1,1,12,0,1.249987045e-09,4.2411611e-11,4.2411636e-11,56.90680154626438,4,3,4.240983733047657e-05,565.81
3,0,0,0,3,0,0.0,0.0,0.0,75.45268496743036,1,3,0.0,562.36
1,1,0,0,0,0,1.1e-12,0.0,0.0,1.1e-12,1,1,0.0,562.36
56,31,12,5,8,0,11419.031699393192,7107.42181111332,5.504257875e-09,330.8673484571339,25,6,7.744380480723663e-13,598.35
8,4,0,0,4,0,667.0000000007211,0.0,0.0,83.62500286756745,3,3,0.0,572.08
5,3,0,0,2,0,617.6058047092688,0.0,0.0,123.55276166005831,3,3,0.0,571.99
17,15,0,0,2,0,1.102122199990824,0.0,0.0,0.06483071765497316,14,2,0.0,573.47
2,1,1,0,0,0,0.0233,0.005,0.0,0.014150000000000001,1,1,0.0,562.39
4,3,1,0,0,0,30.12,10.00000043938668,0.0,10.030000109846672,1,2,0.0,566.67
4,1,1,1,1,0,19950.0,2000.0,2000.0,10975.0,1,2,0.9999999995,631.63
29,10,4,3,12,0,11063.612142928067,2.65e-08,7.130097824e-09,381.50386700014207,14,6,0.0069460280798830975,588.06
3,2,1,0,0,0,5.268179701373689,2.634089868025566,0.0,2.6340898564664186,1,1,0.0,564.66
21,7,3,3,8,0,22304.280697916984,17000.0,17003.111465240992,3743.5526528800006,7,3,1.0001830273082828,638.67
11,7,1,0,3,0,146.7018101015084,2.6e-09,0.0,31.518346373102816,5,5,0.0,571.76
1,1,0,0,0,0,0.1062,0.0,0.0,0.1062,1,1,0.0,562.49
3,2,1,0,0,0,0.002,1e-15,0.0,0.000666666666667,1,2,0.0,562.37
1,1,0,0,0,0,0.1,0.0,0.0,0.1,1,1,0.0,562.48
2,2,0,0,0,0,2.2e-12,0.0,0.0,1.1e-12,2,1,0.0,563.15
1,1,0,0,0,0,1.215443e-12,0.0,0.0,1.215443e-12,1,1,0.0,562.36
1,1,0,0,0,0,0.02,0.0,0.0,0.02,1,1,0.0,562.39
10,0,0,0,10,0,0.0,0.0,0.0,4189.5973589478845,3,3,0.0,563.93
3,3,0,0,0,0,0.0010000000020042319,0.0,0.0,0.0003333333340014106,2,2,0.0,563.15
6,2,1,1,2,0,4246.635237709155,3355.0000000000005,3356.8874172199353,2534.471247050462,2,1,1.0005625681726893,630.49
1,1,0,0,0,0,1.1,0.0,0.0,1.1,1,1,0.0,563.29
1,1,0,0,0,0,0.10628243435377306,0.0,0.0,0.10628243435377306,1,1,0.0,562.49
5,2,1,1,1,0,5.025,1.0,1.0003242144850817,1.4091700790144046,3,3,1.0003232141618676,623.04
1,1,0,0,0,0,1.046292e-12,0.0,0.0,1.046292e-12,1,1,0.0,562.36
2,2,0,0,0,0,200.5,0.0,0.0,100.25,1,2,0.0,569.01
2,2,0,0,0,0,1.179797e-12,0.0,0.0,5.898985e-13,2,1,0.0,563.15
2,1,1,0,0,0,1.01338198e-10,50.0,0.0,25.00000000005067,1,2,0.0,562.36
2,1,0,0,1,0,0.323,0.0,0.0,0.32316520232326784,2,1,0.0,563.5
1,1,0,0,0,0,0.1,0.0,0.0,0.1,1,1,0.0,562.48
1,1,0,0,0,0,0.006558842488851937,0.0,0.0,0.006558842488851937,1,1,0.0,562.37
18,11,5,2,0,0,3538.4245276075917,216.11053647095082,216.76837826612189,220.62796901914803,11,5,1.003044001476603,638.51
23,6,4,2,11,0,5774.226953762797,9.000000000000001e-09,9.028226462e-09,361.3709291359101,8,5,0.008947697187314172,581.61
1,1,0,0,0,0,1.107549e-12,0.0,0.0,1.107549e-12,1,1,0.0,562.36
1,1,0,0,0,0,1.1,0.0,0.0,1.1,1,1,0.0,563.29
9,8,0,0,1,0,22.08955554165017,0.0,0.0,2.4543950602255378,8,3,0.0,571.78
1,1,0,0,0,0,1.0721e-14,0.0,0.0,1.0721e-14,1,1,0.0,562.36
4,1,1,1,1,0,2450.0,500.0,500.0,1475.0,1,2,0.9999999980000001,629.0
64,26,25,6,7,0,39032.744265416724,27449.564054679482,19000.0,1757.536067501503,5,1,0.6921785701754627,627.65
5,2,1,1,1,0,2.012166283e-09,1.71e-09,3.33e-10,8.776332566000001e-10,1,1,0.00033243154206307217,563.49
211,40,52,103,16,0,1569.4961101783397,53012.34000018452,40082.84069852843,454.59449333095654,71,8,0.7561039693330422,784.9
35,23,8,1,3,0,191.95615141607158,74.00000000009,1.0006057e-11,7.598747183324825,15,4,1.3521698465906548e-13,581.01
3,1,1,0,1,0,5.3076e-14,9e-18,0.0,3.8557999999999996e-14,1,3,0.0,562.36
1,0,0,0,1,0,0.0,0.0,0.0,1.024461574e-08,1,1,0.0,562.36
3,2,1,0,0,0,129.98165268030726,0.03457574799472886,0.0,43.338742809433995,3,3,0.0,570.04
5,4,0,0,1,0,9715.0,0.0,0.0,1943.0,4,3,0.0,576.22
14,6,1,1,6,0,5096.514092996511,3e-09,3.021455946e-09,656.5325362070705,8,6,0.003012418689930209,579.88
1,1,0,0,0,0,0.001967181762903478,0.0,0.0,0.001967181762903478,1,1,0.0,562.37
1,0,0,0,1,0,0.0,0.0,0.0,7.272150344e-09,1,1,0.0,562.36
41,4,11,17,9,0,39.27793067391509,24000.00000018525,24030.208641722045,1199.8545559457937,16,6,1.0012586933556376,653.23
1,1,0,0,0,0,1.107486e-12,0.0,0.0,1.107486e-12,1,1,0.0,562.36
2,2,0,0,0,0,1.1347660000000001e-12,0.0,0.0,5.673830000000001e-13,1,1,0.0,562.36
1,1,0,0,0,0,0.0904,0.0,0.0,0.0904,1,1,0.0,562.47
1,1,0,0,0,0,0.0988,0.0,0.0,0.0988,1,1,0.0,562.48
25,15,7,2,1,0,1288.405462733123,30.000000000968576,1.7556026700000002e-10,52.73621850938071,13,4,5.852008704744106e-12,582.93
2,2,0,0,0,0,1.052601e-12,0.0,0.0,5.263005e-13,2,1,0.0,563.15
5,0,1,2,2,0,0.0,10.011200648828911,20.02248301848509,147.48873925384987,1,3,2.000007963162672,652.93
7,2,1,2,2,0,9.928393819656572,1.0,0.001418003206566008,1.561544546124734,1,3,0.0014180017885642195,567.67
8,3,2,3,0,0,1002.7733154140847,3.02e-10,3.02161587e-10,125.34666442683611,5,3,0.00030207036175075125,577.48
13,2,2,0,9,0,0.10414160393149799,128.78257325901998,0.0,19.644293804774865,10,5,0.0,569.53
1,1,0,0,0,0,0.09661923113650066,0.0,0.0,0.09661923113650066,1,1,0.0,562.48
1,1,0,0,0,0,0.0067230020806367,0.0,0.0,0.0067230020806367,1,1,0.0,562.37
1,1,0,0,0,0,7.0,0.0,0.0,7.0,1,1,0.0,564.97
7,4,2,0,0,1,13.668710949087862,2.5e-08,0.0,1.952672996298266,3,3,0.0,539.0
1,1,0,0,0,0,1.108055e-12,0.0,0.0,1.108055e-12,1,1,0.0,562.36
66,18,12,12,24,0,10652.284517537695,0.9000000614392901,0.9002512536309072,365.8312857226257,24,6,1.0002779909961628,660.94
1,1,0,0,0,0,1.342848e-12,0.0,0.0,1.342848e-12,1,1,0.0,562.36
3,2,1,0,0,0,0.002,6e-18,0.0,0.0006666666666666687,1,2,0.0,562.37
2,1,0,0,1,0,5.0,0.0,0.0,2.6005176127838214,2,2,0.0,565.39
2,2,0,0,0,0,3.0,0.0,0.0,1.5,2,1,0.0,564.88
1,1,0,0,0,0,1.052575e-12,0.0,0.0,1.052575e-12,1,1,0.0,562.36
1,1,0,0,0,0,1.08294e-12,0.0,0.0,1.08294e-12,1,1,0.0,562.36
20,4,2,1,13,0,2.34016692839e-07,2.9083296980000002e-08,2.9122822922e-08,11854.135588931083,8,4,0.02829977224143596,571.18
6,5,1,0,0,0,0.00010000000203105301,1e-06,0.0,1.6833333671842167e-05,3,2,0.0,563.93
101,48,8,7,35,3,483.838298602268,0.3500000126262909,0.35000011903856804,4.859186534996349,34,6,0.9999974468996072,574.49
1,1,0,0,0,0,1.3,0.0,0.0,1.3,1,1,0.0,563.41
6,3,3,0,0,0,40.00000000012183,90000.00000001311,0.0,15006.66666666887,4,4,0.0,569.37
1,1,0,0,0,0,1.247701e-12,0.0,0.0,1.247701e-12,1,1,0.0,562.36
118,52,36,14,16,0,2529.088269104312,1401.236170044692,0.2350302304343666,33.31282394640044,13,4,0.0001677306333443703,596.98
4,3,0,0,1,0,1.830000010233,0.0,0.0,0.4575000051165,3,2,0.0,565.23
2,1,1,0,0,0,0.034,0.005,0.0,0.0195,1,2,0.0,562.4
1,0,0,0,1,0,0.0,0.0,0.0,0.012601847188778856,1,1,0.0,562.36
1,1,0,0,0,0,1.0257465570851185,0.0,0.0,1.0257465570851185,1,1,0.0,563.25
17,6,2,3,6,0,17.393300980772093,7.878034509999999e-10,7.879565100000001e-10,1.0231353520453668,3,3,0.000787336243790045,570.94
2,2,0,0,0,0,5.074986e-12,0.0,0.0,2.537493e-12,2,1,0.0,563.15
2,2,0,0,0,0,2.020344e-12,0.0,0.0,1.010172e-12,2,1,0.0,563.15
26,11,10,2,3,0,176.06707543252617,1.4695457900000003e-10,4.7358311e-11,6.776177407592526,7,5,4.7351352501928e-05,575.75
85,33,21,12,19,0,11273.527367669985,14293.697980940542,1534.9221719690572,336.99936802464464,30,7,0.10738453924998022,618.15
1,1,0,0,0,0,0.1,0.0,0.0,0.1,1,1,0.0,562.48
12,5,1,1,5,0,3.8618999999999997e-08,1e-08,1.0003946637e-08,0.5870411745172862,5,3,0.009904897660396041,567.39
9,5,0,0,4,0,58.51373265857748,0.0,0.0,13.003059133871028,6,3,0.0,571.4
2,2,0,0,0,0,1.367802e-12,0.0,0.0,6.83901e-13,2,1,0.0,563.15
3,2,1,0,0,0,15.0,5.0,0.0,6.666666666666667,1,1,0.0,565.84
4,1,1,1,1,0,5300.0,999.0,999.0,3149.5,1,2,0.999999998998999,629.96
1,1,0,0,0,0,10.005919099346972,0.0,0.0,10.005919099346972,1,1,0.0,565.37
125,80,44,1,0,0,4287002.324156569,2532151.2196084615,4e-09,54553.228350120284,41,4,1.5796844868597256e-15,613.91
1,1,0,0,0,0,0.005023990142455051,0.0,0.0,0.005023990142455051,1,1,0.0,562.37
1,1,0,0,0,0,0.1,0.0,0.0,0.1,1,1,0.0,562.48
1,1,0,0,0,0,0.004092390628983314,0.0,0.0,0.004092390628983314,1,1,0.0,562.37
2,1,1,0,0,0,2.97661095e-10,2.36672602e-10,0.0,2.6716684850000003e-10,2,2,0.0,563.15
8,6,0,0,2,0,99.93975277574133,0.0,0.0,37.48792023355566,6,3,0.0,572.06
1,1,0,0,0,0,0.1,0.0,0.0,0.1,1,1,0.0,562.48
5,3,0,0,2,0,153.72859453136917,0.0,0.0,51.506584641909896,4,3,0.0,571.03
4,1,1,1,1,0,5900.0,700.0,700.0,3300.0,1,2,0.9999999985714286,630.1
99,41,18,17,23,0,362.74708447883626,4.085e-07,4.08643912994e-07,5.0784636032193395,13,4,0.2901270237799077,618.33
2,1,1,0,0,0,0.001,5.5000000229232e-05,0.0,0.000527500000114616,1,1,0.0,562.36
4,4,0,0,0,0,0.008573495470821877,0.0,0.0,0.002143373867705469,2,1,0.0,563.16
1,1,0,0,0,0,1.3,0.0,0.0,1.3,1,1,0.0,563.41
13,0,0,0,13,0,0.0,0.0,0.0,8.86394753e-10,8,2,0.0,567.84
2,2,0,0,0,0,0.007605389524295543,0.0,0.0,0.0038026947621477717,2,1,0.0,563.16
4,1,1,1,1,0,4600.0,0.29,0.29,2300.1450000000004,1,2,0.9999965517360286,629.79
1,1,0,0,0,0,1.108535e-12,0.0,0.0,1.108535e-12,1,1,0.0,562.36
2,1,1,0,0,0,0.1,0.05000007717384487,0.0,0.07500003858692245,1,1,0.0,562.48
34,15,8,6,5,0,17.80000000025084,6.242950301007752,0.0006038387763146079,0.7071633643663352,5,5,9.672328794509975e-05,575.78
8,4,2,1,1,0,10600.000000000004,2000.0,2001.2857396104298,1825.1607174513047,2,3,1.0006428693048934,631.64
2,1,0,0,1,0,1.0243e-08,0.0,0.0,1.0243000055499999e-08,1,1,0.0,562.36
1,1,0,0,0,0,0.09,0.0,0.0,0.09,1,1,0.0,562.47
4,1,1,1,1,0,1000.0,260.0,260.0,629.9999925,1,2,0.9999999961538462,627.88
7,3,1,1,2,0,90219.0,70000.0,70740.0,45980.0,3,1,1.010571428556992,635.51
1,1,0,0,0,0,1e-10,0.0,0.0,1e-10,1,1,0.0,562.36
4,1,1,1,1,0,3000.0,0.2,0.2,1500.1,1,2,0.9999950000249999,629.25
1,1,0,0,0,0,1.287318e-12,0.0,0.0,1.287318e-12,1,1,0.0,562.36
51,22,7,13,9,0,518.0176093089567,106.11840085449,0.007993463528657757,12.642215297161075,19,6,7.532589436861694e-05,598.59
